MEFV,0.030978637807053382
CYP11A1,0.012785598932439359
ABCC6,0.03250033462576303
MPL,0.0832519046530457
GP1BA,0.12953870550747898
TECTA,0.042875406573403205
EVC,0.04414656656933533
GHR,0.08954220198840625
DYSF,0.08291358014632604
ROR2,0.030306707086162038
APOE,0.07512299849149554
NR2E3,0.08644690007814618
HESX1,0.036640469165361976
AIPL1,0.01876618838171847
TNXB,0.08494757224948346
THRB,0.021318973167072052
AQP2,0.11086179615323269
POLG,0.12295009199264423
EFHC1,0.0966827607371486
RYR1,0.04354059034105416
GNRHR,0.048534507795132575
DPYD,0.15103326382744311
ACADL,0.1259427842360508
FGFR3,0.051393974595258816
COL7A1,0.15844746044796232
OPA3,0.012230628088046345
CHRNB1,0.03188301885180071
EDAR,0.12132124562137693
ABCC2,0.12955303870716553
LRP5,0.030996215840255914
FSHR,0.1022713295009307
GCH1,0.07388436132409669
SCNN1B,0.11159995948751303
CLCNKB,0.08017506986945237
STAT1,0.04475379105008838
FKTN,0.1482447188597278
KCNQ1,0.028383037351889063
GSR,0.051418663408768515
IHH,0.07064832743304328
GGT1,0.02581242602067393
COL11A2,0.03849279112795413
CLCN1,0.025239147532954337
GNE,0.006361090608480931
SPTA1,0.13814129291457689
GGCX,0.028687625256679995
SBDS,0.07409012976028088
PANK2,0.024157267008151836
SCO2,0.09582836668050804
LPL,0.04251595533368514
F5,0.006254106965633511
ABCB11,0.04872096829934527
ACTA1,0.024765635095006313
ZMPSTE24,0.07366457266029283
SCNN1G,0.006291192102089575
GPX1,0.012748744914953097
KCNJ11,0.10557579921771833
ABCC8,0.03890755342528313
TSHR,0.03825890477385273
CRB1,0.038350676860391814
SDHA,0.0648168148106523
ALPL,0.11086046281927041
CHRNE,0.030100486067523455
LAMA2,0.1573609442302031
C1R,0.05243927803287626
KCNE1,0.06727011847355502
DSP,0.006175748450900666
ITGB4,0.06961341169333146
EVC2,0.05929229888980509
FGG,0.1741660386333551
APOB,0.24834422900275477
CYP11B2,0.025502757080838195
FGB,0.08923058730085061
C4A,0.10624975286182967
TRH,0.04461470239953413
COL4A3,0.06557908715546729
GJB3,0.04778418749633935
COL6A2,0.09820663016328884
EDN3,0.06405404251197494
GDAP1,0.04544189170219634
RHAG,0.01261641818729429
EDNRB,0.08065561840193583
HR,0.03131170163828479
MATN3,0.04391644875695518
GUCY2D,0.029616599472837905
PCK1,0.16555705174715518
VPS33B,0.03025428395709535
FLNB,0.0125903591339045
ATM,0.0936656110183694
CLCN7,0.019212141909930744
SERPINF2,0.14864311484475007
PRNP,0.07884197867964708
VDR,0.10126266051908822
ACE,0.09145158444736907
KRT14,0.03468738760956769
HPD,0.09884818278608189
FUT1,0.09120846949726415
CRX,0.06463242151968024
BRIP1,0.0629309433367125
COL4A4,0.11372097378974222
FGA,0.08514352232515962
RDH12,0.09120922253703792
GJB2,0.072189436570295
NPR2,0.023261169207748487
GDF5,0.049768802455224505
CYP11B1,0.11364143759785095
ERCC6,0.06605486786414365
MAT1A,0.006352522934089898
HFE,0.16394015741310486
EDARADD,0.006352513806085651
IFNGR1,0.14691862598581387
INSR,0.007561732762173234
CDH23,0.15514869602095743
SCNN1A,0.04732578717642133
COL6A3,0.07799009437318803
SLC5A2,0.01866208916692511
GH1,0.07759205297431639
ITGB3,0.060772481906319155
COL6A1,0.07231879192113722
F12,0.05971079678101031
LMNA,0.07038729327086644
PTH1R,0.01898872288368986
HSPG2,0.11481448723084807
OCA2,0.142662079014148
ATP8B1,0.08910287195759507
SCN5A,0.03777134562500727
VHL,0.02902541251343273
FGF23,0.05653588548687262
FBLN5,0.04477666712106699
